timestamp,f1,f2,t1,h1,t2,h2,t3,h4,af,t4,wm,t5,h3
1593599419,1,1,22.6,65,24.7,74,25.2,67,3.31,88.6,120,40.32,94.75
1593599421,1,1,22.6,65,24.8,74,25.2,67,2.96,88.6,120,39.26,95.6
1593599424,1,1,22.6,65,24.7,74,25.2,67,3.22,88.6,120,39.78,94.75
1593599426,1,1,22.6,65,24.8,74,25.2,67,3.22,99.05,120,39.26,94.75
1593599428,1,1,22.6,65,24.8,74,25.2,67,2.92,88.6,120,39.26,94.75
1593599430,1,1,22.6,65,24.8,74,25.2,67,3.36,88.6,120,38.74,94.75
1593599432,1,1,22.6,65,24.8,74,25.2,67,3.18,88.6,120,39.26,94.75
1593599434,1,1,22.6,65,24.8,74,25.2,67,3.27,88.6,120,39.78,94.75
1593599436,1,1,22.5,65,24.8,74,25.2,67,3.74,88.6,120,39.78,94.75
1593599439,1,1,22.5,65,24.7,74,25.2,67,3.45,88.6,120,38.74,94.75
1593599441,1,1,22.5,65,24.8,74,25.2,67,3.32,88.6,120,39.78,94.75
1593599443,1,1,22.5,65,24.8,74,25.2,67,3.41,88.6,120,39.26,93.91
1593599445,1,1,22.4,65,24.8,74,25.2,67,3.23,88.6,120,39.78,93.91
1593599447,1,1,22.4,65,24.8,74,25.2,67,3.41,88.6,120,39.26,93.91
1593599449,1,1,22.4,65,24.8,74,25.2,67,3.6,88.6,120,38.23,93.91
1593599451,1,1,22.4,65,24.8,74,25.2,67,3.6,88.6,120,39.78,93.91
1593599453,1,1,22.4,65,24.8,74,25.2,67,3.23,88.6,120,38.74,93.91
1593599456,1,1,22.4,65,24.8,74,25.2,67,3.27,88.6,120,39.26,93.91
1593599458,1,1,22.4,65,24.7,74,25.2,67,3.18,88.6,120,39.78,93.91
1593599460,1,1,22.4,65,24.8,74,25.2,68,3.09,88.6,120,38.74,93.91
1593599462,1,1,22.4,65,24.8,74,25.2,68,3.64,88.6,120,39.78,93.91
1593599470,1,1,22.4,65,24.8,74,25.2,68,3.45,88.6,120,39.78,93.91
1593599472,1,1,22.4,65,24.8,74,25.2,67,3.09,88.6,120,39.78,93.91
1593599473,1,1,22.4,65,24.8,74,25.2,67,3.36,88.6,120,39.78,93.91
1593599475,1,1,22.4,65,24.8,74,25.2,67,3.45,88.6,120,39.26,93.06
1593599477,1,1,22.4,65,24.8,74,25.2,67,3.27,88.6,120,38.74,93.06
1593599478,1,1,22.4,65,24.8,74,25.2,67,3.01,88.6,120,40.32,93.06
1593599480,1,1,22.4,65,24.8,74,25.2,68,3.18,85.78,120,40.32,93.06
1593599482,1,1,22.5,65,24.8,74,25.2,68,3.09,88.6,120,40.32,93.06
1593599483,1,1,22.5,65,24.8,75,25.2,68,3.13,88.6,120,39.78,93.06
1593599485,1,1,22.5,65,24.8,75,25.2,68,3.4,88.6,120,39.26,93.06
1593599487,1,1,22.5,65,24.8,75,25.2,68,3.31,88.6,120,40.32,93.06
1593599488,1,1,22.5,65,24.8,75,25.2,68,3.4,88.6,120,39.26,93.06
1593599490,1,1,22.5,65,24.8,75,25.2,68,3.31,88.6,120,40.32,93.06
1593599492,1,1,22.5,65,24.8,75,25.2,68,3.13,88.6,120,39.78,92.22
1593599494,1,1,22.5,65,24.8,75,25.2,68,3.22,88.6,120,39.78,92.22
1593599496,1,1,22.5,65,24.8,75,25.2,68,3.22,88.6,120,40.32,92.22
1593599498,1,1,22.6,65,24.8,75,25.2,68,3.5,91.71,120,39.26,92.22
1593599501,1,1,22.6,65,24.8,75,25.2,68,3.31,88.6,120,39.78,92.22
1593599503,1,1,22.6,65,24.8,75,25.2,68,3.31,88.6,120,40.32,92.22
1593599505,1,1,22.6,65,24.8,75,25.2,68,2.75,88.6,120,40.32,92.22
1593599507,1,1,22.6,65,24.8,75,25.2,68,2.91,88.6,120,40.32,92.22
1593599509,1,1,22.6,65,24.8,75,25.2,68,3.26,88.6,120,39.26,92.22
1593599511,1,1,22.6,65,24.8,75,25.2,68,3.26,95.17,120,40.32,92.22
1593599513,1,1,22.6,65,24.8,75,25.2,68,3.54,88.6,120,39.26,91.38
1593599516,1,1,22.6,65,24.8,75,25.2,68,3.26,88.6,120,39.78,91.38
1593599518,1,1,22.6,65,24.8,75,25.2,68,3.44,88.6,120,39.78,91.38
1593599520,1,1,22.6,65,24.8,75,25.2,68,3.4,88.6,120,40.87,91.38
1593599522,1,1,22.6,65,24.8,75,25.2,68,3.5,88.6,120,39.78,91.38
1593599524,1,1,22.6,65,24.8,75,25.2,68,3.22,88.6,120,39.78,91.38
1593599526,1,1,22.6,65,24.8,75,25.2,68,3.31,88.6,120,40.32,91.38
1593599528,1,1,22.6,65,24.8,75,25.2,68,3.13,91.71,120,40.87,91.38
1593599531,1,1,22.5,65,24.8,75,25.2,68,3.69,88.6,120,40.32,91.38
1593599533,1,1,22.5,65,24.8,75,25.2,68,3.27,88.6,120,40.32,91.38
1593599535,1,1,22.5,65,24.8,75,25.2,68,3.36,88.6,120,40.87,91.38
1593599537,1,1,22.5,65,24.8,75,25.2,68,3.09,88.6,120,39.78,91.38
1593599539,1,1,22.5,65,24.8,75,25.2,68,3.27,88.6,120,39.78,91.38
1593599541,1,1,22.5,65,24.8,75,25.2,68,3.55,88.6,120,40.32,90.53
1593599543,1,1,22.5,65,24.8,74,25.2,68,3.01,88.6,120,39.78,90.53
1593599546,1,1,22.5,65,24.8,75,25.2,68,3.27,88.6,120,40.32,90.53
1593599548,1,1,22.5,65,24.8,75,25.2,68,3.36,88.6,120,39.78,90.53
1593599550,1,1,22.5,65,24.8,75,25.2,68,3.4,88.6,120,40.32,90.53
1593599552,1,1,22.5,65,24.8,75,25.2,68,2.88,88.6,120,40.32,90.53
1593599554,1,1,22.5,65,24.8,75,25.2,68,3.13,91.71,120,39.78,90.53
1593599556,1,1,22.5,65,24.8,75,25.2,68,3.79,91.71,120,40.32,90.53
1593599558,1,1,22.5,65,24.8,75,25.2,68,3.22,88.6,120,40.32,90.53
1593599561,1,1,22.5,65,24.8,75,25.2,68,3.22,88.6,120,40.87,90.53
1593599563,1,1,22.6,65,24.8,75,25.2,68,3.4,88.6,120,40.32,90.53
1593599565,1,1,22.5,65,24.8,75,25.2,68,3.22,88.6,120,40.32,89.69
1593599567,1,1,22.5,65,24.8,75,25.2,68,3.13,103.47,120,39.78,90.53
1593599569,1,1,22.6,65,24.8,75,25.2,68,3.54,88.6,0,40.87,88.84
1593599571,1,1,22.6,65,24.8,75,25.2,68,3.59,88.6,120,40.87,89.69
1593599573,1,1,22.6,65,24.8,75,25.2,68,3.5,91.71,120,39.78,89.69
1593599576,1,1,22.6,65,24.8,75,25.2,68,3.31,88.6,120,40.87,89.69
1593599578,1,1,22.6,65,24.8,75,25.2,68,3.13,88.6,120,40.32,88.84
1593599580,1,1,22.6,65,24.8,75,25.2,68,2.96,91.71,120,40.32,89.69
1593599582,1,1,22.6,65,24.8,75,25.2,68,3.79,91.71,120,40.32,89.69
1593599584,1,1,22.6,65,24.8,75,25.2,68,3.13,88.6,120,40.87,88.84
1593599586,1,1,22.6,65,24.8,75,25.2,68,3.22,88.6,120,40.87,88.84
1593599588,1,1,22.6,65,24.8,75,25.2,68,3.5,88.6,120,40.87,88.84
1593599591,1,1,22.6,65,24.8,75,25.2,68,3.59,88.6,120,39.78,88.84
1593599593,1,1,22.6,65,24.8,75,25.2,68,3.31,88.6,120,40.32,88.84
1593599595,1,1,22.6,65,24.8,75,25.2,68,2.92,88.6,120,40.32,88.84
1593599597,1,1,22.6,65,24.8,74,25.2,67,3.36,88.6,120,40.87,88.84
1593599599,1,1,22.5,65,24.8,74,25.2,67,3.36,88.6,120,39.78,88.84
1593599601,1,1,22.5,65,24.8,74,25.2,68,3.36,88.6,120,40.87,88.84
1593599603,1,1,22.5,65,24.8,74,25.2,68,3.09,88.6,120,40.87,88.84
1593599606,1,1,22.5,65,24.8,74,25.2,68,3.18,88.6,120,40.87,88
1593599608,1,1,22.5,65,24.8,74,25.2,68,3.36,91.71,120,39.78,88.84
1593599610,1,1,22.5,65,24.8,74,25.2,68,3.18,88.6,120,39.78,88
1593599612,1,1,22.5,65,24.8,75,25.2,68,3.55,88.6,120,40.87,88
1593599614,1,1,22.5,65,24.8,75,25.2,68,3.18,88.6,120,39.78,88
1593599616,1,1,22.5,65,24.8,75,25.2,68,3.45,88.6,120,40.87,88
1593599618,1,1,22.6,65,24.8,75,25.2,68,3.5,88.6,120,39.78,88
1593599621,1,1,22.6,65,24.8,75,25.2,68,3.4,91.71,120,40.87,88
1593599623,1,1,22.6,65,24.8,75,25.2,68,3.31,88.6,120,39.78,88
1593599625,1,1,22.6,65,24.8,75,25.2,68,3.44,88.6,120,40.32,88
1593599627,1,1,22.6,65,24.8,75,25.2,68,3.35,91.71,120,40.87,88
1593599629,1,1,22.6,65,24.8,75,25.2,68,3,95.17,120,40.32,88
1593599631,1,1,22.6,65,24.8,75,25.2,68,3,88.6,120,40.32,87.15
1593599633,1,1,22.7,65,24.8,75,25.2,68,3.17,88.6,120,40.87,87.15
1593599636,1,1,22.7,65,24.8,75,25.2,68,3.12,88.6,120,40.87,87.15
1593599638,1,1,22.7,65,24.9,75,25.2,68,2.95,91.71,120,39.78,87.15
1593599640,1,1,22.7,65,24.8,75,25.2,68,3.12,91.71,120,40.87,87.15
1593599642,1,1,22.7,65,24.8,75,25.2,68,3.08,88.6,120,40.87,87.15
1593599644,1,1,22.7,65,24.8,75,25.2,68,3,88.6,120,40.87,87.15
1593599646,1,1,22.6,64,24.8,75,25.2,68,3.54,88.6,120,40.87,87.15
1593599648,1,1,22.6,65,24.8,75,25.3,68,3.5,88.6,120,40.87,87.15
1593599650,1,1,22.6,65,24.8,75,25.2,68,3.5,91.71,120,40.87,86.31
1593599653,1,1,22.6,65,24.8,75,25.2,68,3.36,88.6,120,40.87,86.31
1593599655,1,1,22.6,65,24.8,74,25.3,68,3.55,91.71,120,40.87,86.31
1593599657,1,1,22.6,65,24.9,74,25.2,67,3.64,88.6,120,41.43,86.31
1593599659,1,1,22.6,65,24.8,74,25.3,67,3.88,91.71,120,40.32,86.31
1593599661,1,1,22.6,65,24.8,74,25.2,67,3.04,88.6,120,41.43,86.31
1593599663,1,1,22.6,65,24.8,74,25.2,68,3.69,91.71,120,40.87,86.31
1593599665,1,1,22.5,65,24.8,74,25.2,67,3.55,91.71,120,41.43,86.31
1593599668,1,1,22.5,65,24.8,74,25.2,67,3.55,88.6,120,40.87,86.31
1593599670,1,1,22.5,65,24.8,74,25.2,68,3.27,91.71,120,40.87,85.46
1593599672,1,1,22.5,65,24.8,74,25.2,67,3.55,88.6,120,41.43,85.46
1593599674,1,1,22.5,65,24.8,74,25.2,67,3.18,88.6,120,41.43,85.46
1593599676,1,1,22.4,65,24.8,74,25.2,67,3.32,108.58,120,40.87,85.46
1593599678,1,1,22.4,65,24.8,74,25.3,67,3.36,91.71,0,39.78,84.62
1593599680,1,1,22.4,65,24.8,74,25.2,67,3.6,91.71,0,40.87,85.46
1593599683,1,1,22.4,65,24.8,74,25.2,67,3.23,91.71,0,40.87,84.62
1593599685,1,1,22.4,65,24.8,74,25.2,67,3.32,91.71,0,40.87,84.62
1593599687,1,1,22.4,65,24.8,74,25.2,67,3.55,88.6,0,39.78,84.62
1593599689,1,1,22.4,65,24.8,74,25.2,68,3.41,91.71,120,39.78,84.62
1593599691,1,1,22.4,65,24.8,74,25.2,68,3.32,91.71,120,40.32,84.62
1593599693,1,1,22.4,65,24.8,74,25.2,68,3.74,91.71,120,39.26,84.62
1593599695,1,1,22.4,65,24.8,74,25.2,67,3.18,88.6,120,39.26,84.62
1593599698,1,1,22.4,65,24.8,74,25.2,67,2.92,95.17,120,39.26,84.62
1593599700,1,1,22.4,65,24.8,74,25.2,67,3.45,88.6,120,39.78,84.62
1593599702,1,1,22.4,65,24.8,74,25.2,67,3.36,103.47,120,38.74,84.62
1593599704,1,1,22.4,65,24.8,74,25.3,67,3.31,91.71,0,38.23,83.78
1593599706,1,1,22.5,65,24.8,74,25.2,67,3.5,88.6,0,38.74,83.78
1593599708,1,1,22.5,65,24.8,74,25.2,67,3.01,88.6,120,38.74,84.62
1593599710,1,1,22.5,65,24.8,74,25.2,67,3.59,91.71,120,39.26,84.62
1593599713,1,1,22.5,65,24.8,74,25.2,67,3.22,88.6,120,38.74,84.62
1593599715,1,1,22.6,65,24.8,74,25.2,67,2.96,85.78,120,39.26,83.78
1593599717,1,1,22.6,65,24.8,74,25.2,67,3.26,85.78,120,38.74,83.78
1593599719,1,1,22.6,65,24.7,74,25.2,67,3.54,88.6,120,38.23,83.78
1593599721,1,1,22.6,65,24.8,73,25.2,67,3.22,85.78,120,38.23,83.78
1593599723,1,1,22.6,65,24.8,74,25.2,67,2.96,88.6,120,38.23,83.78
1593599725,1,1,22.6,65,24.8,73,25.2,67,3.69,85.78,120,38.23,83.78
1593599728,1,1,22.6,65,24.8,73,25.2,67,3.13,85.78,120,38.74,83.78
1593599730,1,1,22.6,65,24.8,74,25.2,67,3.69,85.78,120,38.74,83.78
1593599732,1,1,22.6,65,24.8,74,25.2,67,3.22,85.78,120,38.74,83.78
1593599734,1,1,22.6,65,24.8,74,25.2,67,3.44,85.78,120,38.23,83.78
1593599736,1,1,22.7,65,24.8,74,25.2,67,2.83,85.78,120,38.23,83.78
1593599738,1,1,22.7,65,24.8,74,25.2,67,3.08,85.78,120,38.74,83.78
1593599740,1,1,22.7,65,24.8,74,25.2,67,3.17,88.6,120,38.74,82.93
1593599743,1,1,22.7,65,24.8,74,25.2,67,3.44,85.78,120,38.74,82.93
1593599745,1,1,22.7,65,24.8,74,25.2,66,3.35,85.78,120,38.74,82.93
1593599747,1,1,22.7,65,24.8,74,25.2,66,3.39,88.6,120,39.26,82.93
1593599749,1,1,22.7,65,24.8,74,25.2,67,3.26,88.6,120,39.78,82.93
1593599751,1,1,22.7,65,24.8,74,25.2,67,3.54,88.6,120,38.74,82.93
1593599753,1,1,22.7,64,24.8,74,25.2,67,2.96,95.17,120,39.78,82.93
1593599755,1,1,22.6,65,24.8,74,25.2,67,3.59,88.6,120,39.26,82.93
1593599758,1,1,22.6,65,24.8,74,25.2,67,3.01,88.6,120,39.78,82.93
1593599760,1,1,22.6,65,24.8,74,25.2,67,3.64,88.6,120,39.26,82.93
1593599762,1,1,22.6,65,24.8,73,25.2,66,3.36,88.6,120,40.32,82.93
1593599764,1,1,22.6,65,24.8,73,25.2,67,3.27,88.6,120,39.26,82.93
1593599766,1,1,22.5,65,24.7,73,25.2,67,3.64,88.6,120,40.32,82.09
1593599768,1,1,22.5,65,24.8,74,25.2,66,3.45,88.6,120,39.26,82.09
1593599770,1,1,22.5,64,24.7,73,25.2,66,2.97,88.6,120,40.32,82.09
1593599773,1,1,22.5,64,24.7,73,25.2,67,3.41,88.6,120,40.32,82.93
1593599775,1,1,22.5,65,24.7,73,25.2,67,2.88,88.6,120,39.78,82.09
1593599777,1,1,22.4,65,24.7,73,25.2,66,3.23,88.6,120,40.32,82.09
1593599779,1,1,22.4,65,24.7,73,25.2,67,2.88,88.6,120,40.87,82.09
1593599781,1,1,22.4,65,24.7,74,25.2,67,3.32,88.6,120,40.32,82.09
1593599783,1,1,22.4,65,24.7,74,25.2,67,3.32,88.6,120,40.87,82.09
1593599785,1,1,22.4,65,24.7,74,25.2,67,3.23,88.6,120,39.78,82.09
1593599788,1,1,22.4,65,24.7,74,25.2,67,3.14,88.6,120,40.87,82.09
1593599790,1,1,22.4,65,24.7,74,25.2,67,3.32,88.6,120,39.78,82.09
1593599792,1,1,22.4,65,24.7,74,25.2,67,3.36,88.6,120,40.87,82.09
1593599794,1,1,22.4,65,24.7,74,25.2,67,3.64,88.6,120,40.87,81.24
1593599796,1,1,22.4,65,24.7,74,25.2,67,3.27,108.58,120,40.87,81.24
1593599798,1,1,22.4,65,24.7,74,25.2,67,2.96,88.6,0,39.26,80.4
1593599800,1,1,22.4,65,24.8,74,25.2,67,3.09,88.6,120,40.32,81.24
1593599803,1,1,22.4,65,24.7,74,25.2,67,3.18,88.6,120,40.87,81.24
1593599805,1,1,22.4,65,24.7,74,25.2,67,3.01,91.71,120,40.87,81.24
1593599807,1,1,22.4,65,24.7,74,25.2,68,3.36,88.6,120,40.32,81.24
1593599809,1,1,22.5,65,24.7,74,25.2,68,3.36,88.6,120,40.87,81.24
1593599811,1,1,22.4,65,24.7,74,25.2,68,3.64,88.6,120,39.78,81.24
1593599813,1,1,22.4,65,24.7,74,25.2,68,3.45,91.71,120,39.78,81.24
1593599815,1,1,22.4,65,24.7,74,25.2,67,2.84,88.6,120,39.78,80.4
1593599817,1,1,22.4,65,24.7,74,25.2,67,3.45,88.6,120,40.32,80.4
1593599820,1,1,22.4,65,24.7,74,25.2,67,3.36,91.71,120,40.32,80.4
1593599822,1,1,22.4,65,24.7,74,25.2,67,2.92,88.6,120,40.87,80.4
1593599824,1,1,22.5,65,24.7,74,25.2,67,3.09,88.6,120,40.32,80.4
1593599826,1,1,22.5,65,24.7,74,25.2,67,3.36,88.6,120,39.78,80.4
1593599828,1,1,22.5,65,24.7,74,25.2,67,2.76,88.6,120,40.32,80.4
1593599830,1,1,22.5,65,24.7,74,25.2,67,2.76,88.6,120,39.78,80.4
1593599833,1,1,22.5,65,24.8,74,25.2,67,3.22,88.6,120,40.32,80.4
1593599946,1,1,22.5,65,24.7,74,25.2,67,3.31,88.6,120,40.87,79.55
1593599948,1,1,22.5,65,24.7,74,25.2,67,3.59,88.6,120,39.78,79.55
1593599950,1,1,22.5,65,24.7,74,25.2,67,3.69,91.71,120,40.87,79.55
1593599951,1,1,22.5,65,24.7,74,25.2,67,3.4,88.6,120,40.32,79.55
1593599953,1,1,22.5,65,24.8,74,25.2,68,3.59,108.58,120,40.87,79.55
1593599955,1,1,22.5,65,24.7,74,25.2,68,3.99,88.6,0,40.32,79.55
1593599957,1,1,22.5,65,24.7,74,25.2,68,3.5,88.6,120,40.87,79.55
1593599958,1,1,22.5,65,24.7,74,25.2,68,3.31,88.6,120,40.87,79.55
1593599960,1,1,22.5,65,24.7,74,25.2,67,3.36,99.05,120,40.87,80.4
1593599962,1,1,22.5,65,24.7,74,25.2,68,3.31,88.6,120,40.32,79.55
1593599963,1,1,22.5,65,24.7,74,25.2,67,3.22,91.71,120,40.87,79.55
1593599965,1,1,22.5,65,24.7,74,25.2,67,3.18,88.6,120,40.32,78.71
1593599967,1,1,22.5,65,24.7,74,25.2,67,3.31,88.6,120,40.32,78.71
1593599968,1,1,22.5,65,24.7,74,25.2,67,3.64,91.71,120,40.87,79.55
1593599970,1,1,22.5,65,24.7,74,25.2,67,3.27,88.6,120,40.87,78.71
1593599972,1,1,22.5,65,24.7,74,25.2,67,3.45,88.6,120,40.87,78.71
1593599973,1,1,22.5,65,24.7,74,25.2,68,3.09,88.6,120,40.87,78.71
1593599975,1,1,22.5,65,24.7,74,25.2,67,3.01,88.6,120,40.32,78.71
1593599977,1,1,22.5,65,24.7,74,25.2,68,3.45,88.6,120,40.87,78.71
1593599978,1,1,22.5,65,24.7,74,25.2,68,3.18,88.6,120,40.87,77.86
1593599980,1,1,22.5,65,24.7,74,25.2,68,3.27,88.6,120,39.78,77.86
1593599982,1,1,22.5,65,24.7,74,25.2,68,3.27,88.6,120,40.87,77.86
1593599983,1,1,22.5,65,24.8,74,25.2,68,3.74,88.6,120,40.32,77.86
1593599985,1,1,22.5,65,24.7,74,25.2,68,3.45,91.71,120,40.87,77.86
1593599987,1,1,22.5,65,24.7,74,25.2,68,3.09,88.6,120,40.87,77.86
1593599988,1,1,22.5,65,24.7,74,25.2,67,2.92,88.6,120,40.32,77.86
1593599990,1,1,22.4,65,24.7,74,25.2,67,2.92,88.6,120,40.32,77.86
1593599992,1,1,22.4,65,24.7,74,25.2,67,3.27,88.6,120,40.87,77.86
1593599993,1,1,22.5,65,24.7,74,25.2,67,3.09,88.6,120,40.87,77.86
1593599995,1,1,22.5,65,24.7,74,25.2,67,3.18,91.71,120,40.32,77.86
1593599997,1,1,22.5,65,24.7,74,25.2,67,3.18,88.6,120,40.32,77.86
1593599999,1,1,22.5,65,24.7,74,25.2,67,3.09,88.6,120,39.78,73.64
1593600000,1,1,22.5,65,24.7,74,25.2,67,3.09,88.6,120,39.78,73.64
1593600002,1,1,22.5,65,24.7,74,25.2,67,3.01,88.6,120,39.78,72.8
1593600004,1,1,22.5,65,24.7,74,25.2,67,3.09,88.6,120,40.32,72.8
1593600005,1,1,22.5,65,24.7,74,25.2,67,3.01,88.6,120,40.32,72.8
1593600007,1,1,22.5,65,24.7,74,25.2,67,3.55,88.6,120,40.32,72.8
1593600009,1,1,22.5,65,24.7,74,25.2,67,3.09,88.6,120,39.78,72.8
1593600010,1,1,22.5,65,24.7,74,25.2,67,3.27,88.6,120,40.32,72.8
1593600012,1,1,22.5,65,24.7,74,25.2,67,3.27,99.05,120,40.32,72.8
1593600014,1,1,22.5,65,24.7,74,25.2,67,3.64,88.6,120,40.32,72.8
1593600016,1,1,22.5,65,24.7,74,25.2,67,3.64,88.6,120,40.87,72.8
1593600019,1,1,22.5,65,24.7,74,25.2,67,3.27,88.6,120,40.32,71.95
1593600021,1,1,22.5,65,24.7,74,25.2,67,3.18,88.6,120,40.32,71.95
1593600023,1,1,22.5,65,24.7,74,25.2,67,3.04,88.6,120,40.32,71.95
1593600025,1,1,22.6,65,24.7,74,25.2,67,3.13,88.6,120,40.87,71.95
1593600027,1,1,22.6,65,24.7,74,25.2,68,3.69,88.6,120,40.87,71.95
1593600029,1,1,22.6,65,24.7,74,25.2,68,3.59,88.6,120,40.87,71.95
1593600031,1,1,22.6,65,24.7,74,25.2,67,3.59,88.6,120,40.87,71.95
1593600034,1,1,22.6,65,24.7,74,25.2,67,3.69,88.6,120,40.87,71.95
1593600036,1,1,22.6,65,24.7,74,25.2,67,3.59,88.6,120,41.43,71.11
1593600038,1,1,22.6,65,24.7,74,25.2,67,3.31,88.6,120,40.87,71.11
1593600040,1,1,22.6,65,24.7,74,25.2,67,3.18,88.6,120,40.87,71.11
1593600042,1,1,22.6,65,24.7,74,25.2,67,3.36,88.6,120,40.87,71.11
1593600044,1,1,22.6,65,24.7,74,25.2,67,3.09,88.6,120,40.87,71.11
1593600046,1,1,22.6,65,24.7,74,25.2,68,3.55,88.6,120,40.87,71.11
1593600049,1,1,22.6,65,24.7,74,25.2,67,3.45,88.6,120,40.87,71.11
1593600051,1,1,22.6,65,24.7,74,25.2,67,3.01,88.6,120,40.87,70.27
1593600053,1,1,22.6,65,24.7,74,25.2,68,3.18,88.6,120,40.87,70.27
1593600055,1,1,22.5,65,24.7,74,25.2,68,3.36,88.6,120,40.87,70.27
1593600057,1,1,22.5,65,24.8,74,25.2,68,3.18,88.6,120,40.87,70.27
1593600059,1,1,22.5,65,24.7,74,25.2,67,3.18,88.6,120,40.87,70.27
1593600061,1,1,22.5,65,24.8,75,25.2,67,3.09,88.6,120,40.87,70.27
1593600064,1,1,22.5,65,24.8,75,25.2,68,3.55,88.6,120,41.43,70.27
1593600066,1,1,22.5,65,24.8,74,25.2,68,3.36,88.6,120,41.43,70.27
1593600068,1,1,22.5,65,24.8,75,25.2,68,3.36,88.6,120,41.43,70.27
1593600070,1,1,22.5,65,24.8,75,25.2,68,3.4,88.6,120,40.87,69.42
1593600072,1,1,22.5,65,24.7,74,25.2,68,3.22,91.71,120,41.43,69.42
1593600074,1,1,22.6,65,24.8,75,25.2,68,3.5,88.6,120,40.87,69.42
1593600076,1,1,22.5,65,24.8,74,25.2,68,3.18,91.71,120,41.43,70.27
1593600079,1,1,22.5,65,24.8,75,25.2,68,3.36,88.6,120,41.43,69.42
1593600081,1,1,22.5,65,24.8,75,25.2,68,3.27,88.6,120,41.43,69.42
1593600083,1,1,22.5,65,24.8,75,25.2,68,3.27,91.71,120,40.87,69.42
1593600085,1,1,22.5,65,24.8,74,25.2,68,3.55,88.6,120,40.87,69.42
1593600087,1,1,22.5,65,24.8,75,25.2,68,2.92,88.6,120,40.87,69.42
1593600089,1,1,22.5,65,24.8,75,25.2,68,3.18,91.71,120,41.43,68.58
1593600091,1,1,22.5,65,24.8,75,25.2,67,3.74,91.71,120,42,68.58
1593600094,1,1,22.5,65,24.8,75,25.2,68,3.18,91.71,120,41.43,68.58
1593600096,1,1,22.5,65,24.8,74,25.2,68,3.4,88.6,120,41.43,68.58
1593600098,1,1,22.5,65,24.8,74,25.2,68,3.13,91.71,120,41.43,68.58
1593600100,1,1,22.5,65,24.8,74,25.2,68,3.09,91.71,120,41.43,68.58
1593600102,1,1,22.5,65,24.8,74,25.2,68,2.88,91.71,120,41.43,68.58
1593600104,1,1,22.5,65,24.8,74,25.2,68,2.88,91.71,120,42,68.58
1593600106,1,1,22.5,65,24.8,75,25.2,68,2.84,91.71,120,42,68.58
1593600109,1,1,22.5,65,24.8,74,25.2,68,2.68,91.71,120,41.43,67.73
1593600111,1,1,22.5,65,24.8,75,25.2,68,3.55,88.6,120,41.43,67.73
1593600113,1,1,22.5,65,24.8,75,25.2,68,3.45,91.71,120,40.87,67.73
1593600115,1,1,22.4,65,24.8,74,25.2,68,3.14,91.71,120,41.43,67.73
1593600117,1,1,22.4,65,24.8,75,25.2,68,3.14,91.71,120,41.43,67.73
1593600119,1,1,22.4,65,24.8,74,25.2,68,3.64,91.71,120,41.43,67.73
1593600121,1,1,22.4,65,24.8,74,25.2,67,3.6,91.71,120,42,66.89
1593600123,1,1,22.4,65,24.8,74,25.2,67,3.41,91.71,120,41.43,66.89
1593600126,1,1,22.4,65,24.8,74,25.2,67,3.05,91.71,120,41.43,66.89
1593600128,1,1,22.4,65,24.8,74,25.2,67,3.05,95.17,120,41.43,66.89
